context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
book.n.20	book	n	80,85	book%1:10:02::/2,book%1:10:00::/4	5	schoolbook,reference,text,pharmacopeia,authority,prayerbook,scorecard,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,storybook,trade book,catalogue,book,formulary,pop-up,folder,curiosa,appointment calendar,reference book,booklet,songbook,catalog,won-lost record,brochure,bestiary,card,prayer book,review copy,catechism,record book,textbook,pamphlet,reference work,phrase book,leaflet,record,workbook,logbook,pop-up book,tome,fact,trade edition	script,writing,write,essay,poem,read,coben,novel,blurb,screenplay,publishable,hiaasen,incidentally,mankoff,tome,reader,menaker,bissinger,fanzine,foer,sketch,proust,writer,franzen,artnew,sepinwall,anecdote,fanfiction,sebold,kerouac,puzo,lecarre,penzler,fforde,movie,nasaw,njnjkn,facinelli,lescroart,acrostic,dailycandy,scieszka,beaufoy,gaitskill,winegardner,bintley,reading,nigella,guidebook,doubletake,merullo,sedaris,postscript,dailycandy,letter,learnin,scrapbook,trillin,innocently,dailycandy,reread,manuscript,menand,reread,mekas,epitaph,netfuture,romanek,invocal,shonda,tosches,psychopharmacology,artnew,bruccoli,bruccoli,voraciously,afterword,penzler,cookbook,dickens,chabon,kloves,kooser,mankell,weblog,zeldman,revelation,timewaster,doctorow,lipsitz,wodehouse,mnookin,chast,topic,hemingway,gussow,dudman,magazine,bellow,diary,gidget,anthology,hemmingway,desplechin,sepinwall,gaiman,lathbury,hapworth,nasaw,glaudini,zzap,hornswoggle,endpaper,wwn,klosterman,reminiscence,gawker,divinyls,cuaron,ador,blog,film,wonkette,lecarre,wertmuller,rogen,facinelli,updike,goodtwin,salinger,malkoff,picoult,stotik,gilb,christis,critique,narrating,stine,piece,iknow,plasticize,selick,prasso,hillerman,junger,amenabar,fanfic,bachardy,byrn,story,interviewee,memoir,cohodas,bintley,bonstetten,belaski,dolnick,munchausen,doubletake,journale,misapprehension,assignment,editorialize,pyron,reichs,donleavy,invocal,oversimplify,scribbling,quills,snarky,autobiographical,celie,netribution,mishna,plagiarize,sophocle,mueck,timewaster,divinyls,tetro,inkheart,fantabulous,rayearth,mignola,natiello,fangirl,qoute,yuzuik,stuever,tabucchi,zevin,storyboarding,prissy,kostova,randl,ziba,plumly,jpod,scorcese	I mean, Joe Schmoe on the street is not someone who's read all sorts of biology books."
book.n.21	book	n	143,147	book%1:10:03::/4	1	section,book,subdivision,epistle	essay,poem,authoritative,publication,volume,anthology,unpublished,novel,biography,reprint,monograph,voluminous,essays,novella,novellum,prose,narrative,travelogue,writing,treatise,chapbook,preface,feuilleton,speculative,seminal,satiric,nonfiction,published,collection,multivolume,responsa,translation,scholarly,chapter,satire,trilogy,commentary,bestselling,periodical,writings,humorous,text,sermon,anthologize,satirical,criticism,booklet,pamphlet,definitive,compendium,subtitle,reprinted,poetry,miscellany,introductory,publish,bestsell,anecdote,verse,elucidate,illustrated,novelette,writings,genesis,scholarly,hagiographic,anthologized,autobiography,proverb,afterword,alchemical,polemical,illustrate,blurb,marginalia,acclaimed,aphorism,print,autobiographical,poetical,treatise,lovecraft,anthologise,anthologised,entitle,document,didactic,occult,memoir,foreword,auden,tract,doogen,metrical,memoirs,illustrating,serialized,debunking,uncollected,tome,influential,fiction,annotation,write,synopsis,copiously,poetic,chronicle,poetical,exhaustive,republication,authorized,prolifically,biographical,tolkien,biblical,compiler,autobiography,lengthy,novel,literature,epistolary,collect,posthumously,saying,reportage,metafictional,quotation,compiling,epigram,subsequent,serialised,folio,compilation,sonnet,tale,metafiction,magisterial,authorship,written,apocryphal,uncompleted,pamphlet,comic,genre,abridgement,manuscript,nachlass,devotional,plutarch,handwriting,erotic,fanzine,canonical,novels,webcomic,unillustrated,discuss,expound,prologue,aphorism,discourse,author,anthology,bestiary,classic,republish,tagebuch,variorum,extensively,principia,calvino,annotate,authorship,epigraph,mrj,rereading,fable,versification,pirotta,serialisation,nonfictional,llorns,interestingly,pseudonymous,pseudonymously,reminiscence,textbook,discworld,pentateuch,kierkegaard,cheiro,coleridge,prefatory,author,doctorow,diary,expositor,anonymously,woodcut	The article, published in 1994 in a prestigious, peer-reviewed journal called Statistical Science , argued with unnerving force that the first book of the Bible contains embedded codes that predict events that long postdate its writing and that these codes are, statistically speaking, "not due to chance."
book.n.22	book	n	163,167	book%1:10:00::/4	1	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	essay,poem,authoritative,publication,volume,anthology,unpublished,novel,biography,reprint,monograph,voluminous,essays,novella,novellum,prose,narrative,travelogue,writing,treatise,chapbook,preface,feuilleton,speculative,seminal,satiric,nonfiction,published,collection,multivolume,responsa,translation,scholarly,chapter,satire,trilogy,commentary,bestselling,periodical,writings,humorous,text,sermon,anthologize,satirical,criticism,booklet,pamphlet,definitive,compendium,subtitle,reprinted,poetry,miscellany,introductory,publish,bestsell,anecdote,verse,elucidate,illustrated,novelette,writings,genesis,scholarly,hagiographic,anthologized,autobiography,proverb,afterword,alchemical,polemical,illustrate,blurb,marginalia,acclaimed,aphorism,print,autobiographical,poetical,treatise,lovecraft,anthologise,anthologised,entitle,document,didactic,occult,memoir,foreword,auden,tract,doogen,metrical,memoirs,illustrating,serialized,debunking,uncollected,tome,influential,fiction,annotation,write,synopsis,copiously,poetic,chronicle,poetical,exhaustive,republication,authorized,prolifically,biographical,tolkien,biblical,compiler,autobiography,lengthy,novel,literature,epistolary,collect,posthumously,saying,reportage,metafictional,quotation,compiling,epigram,subsequent,serialised,folio,compilation,sonnet,tale,metafiction,magisterial,authorship,written,apocryphal,uncompleted,pamphlet,comic,genre,abridgement,manuscript,nachlass,devotional,plutarch,handwriting,erotic,fanzine,canonical,novels,webcomic,unillustrated,discuss,expound,prologue,aphorism,discourse,author,anthology,bestiary,classic,republish,tagebuch,variorum,extensively,principia,calvino,annotate,authorship,epigraph,mrj,rereading,fable,versification,pirotta,serialisation,nonfictional,llorns,interestingly,pseudonymous,pseudonymously,reminiscence,textbook,discworld,pentateuch,kierkegaard,cheiro,coleridge,prefatory,author,doctorow,diary,expositor,anonymously,woodcut	I am honored to note, in memorium, that my friend and colleague Robert Rosen first explored some of these issues and some others of those touched upon here in his book Life Itself.
book.n.23	book	n	261,265	book%1:10:00::/4	5	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	script,writing,write,essay,poem,read,coben,novel,blurb,screenplay,publishable,hiaasen,incidentally,mankoff,tome,reader,menaker,bissinger,fanzine,foer,sketch,proust,writer,franzen,artnew,sepinwall,anecdote,fanfiction,sebold,kerouac,puzo,lecarre,penzler,fforde,movie,nasaw,njnjkn,facinelli,lescroart,acrostic,dailycandy,scieszka,beaufoy,gaitskill,winegardner,bintley,reading,nigella,guidebook,doubletake,merullo,sedaris,postscript,dailycandy,letter,learnin,scrapbook,trillin,innocently,dailycandy,reread,manuscript,menand,reread,mekas,epitaph,netfuture,romanek,invocal,shonda,tosches,psychopharmacology,artnew,bruccoli,bruccoli,voraciously,afterword,penzler,cookbook,dickens,chabon,kloves,kooser,mankell,weblog,zeldman,revelation,timewaster,doctorow,lipsitz,wodehouse,mnookin,chast,topic,hemingway,gussow,dudman,magazine,bellow,diary,gidget,anthology,hemmingway,desplechin,sepinwall,gaiman,lathbury,hapworth,nasaw,glaudini,zzap,hornswoggle,endpaper,wwn,klosterman,reminiscence,gawker,divinyls,cuaron,ador,blog,film,wonkette,lecarre,wertmuller,rogen,facinelli,updike,goodtwin,salinger,malkoff,picoult,stotik,gilb,christis,critique,narrating,stine,piece,iknow,plasticize,selick,prasso,hillerman,junger,amenabar,fanfic,bachardy,byrn,story,interviewee,memoir,cohodas,bintley,bonstetten,belaski,dolnick,munchausen,doubletake,journale,misapprehension,assignment,editorialize,pyron,reichs,donleavy,invocal,oversimplify,scribbling,quills,snarky,autobiographical,celie,netribution,mishna,plagiarize,sophocle,mueck,timewaster,divinyls,tetro,inkheart,fantabulous,rayearth,mignola,natiello,fangirl,qoute,yuzuik,stuever,tabucchi,zevin,storyboarding,prissy,kostova,randl,ziba,plumly,jpod,scorcese	If your writer had been really incisive, she might have raised questions in the opposite direction: Do big advances like the one Stephanopoulos received increase the pressure on him to include some--perhaps false--"revelation" that can be used in promoting the book?
book.n.24	book	n	8,12	book%1:10:00::/4	2	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	lecarre,engrossing,bestsell,review,janet,icebound,undated,novel,scribner,desade,reivew,shreve,coville,storybook,revisionist,quirky,updike,dolnick,malsin,serendipity,mumford,millhauser,cinderella,freedomland,eder,stories,frailty,beastly,masterful,remembered,evanovich,lives,eugenide,chabannes,lovece,shutterbabe,catsoulis,freaks,satiric,mystery,klavan,koryta,sanello,brockovitch,raban,bedazzled,byatt,dreamer,motherhood,rescuing,schine,ellison,antia,houdini,suburbans,slackjaw,curmudgeon,rechy,adapting,adventure,simpatico,ghostwritten,holden,harpercollins,enigma,blurb,autobiography,ghost,adapted,wry,demanski,merriwell,francine,captivator,thoughtful,novels,saskiad,acerbic,gornick,william,enthralling,pyper,blonde,stigmata,danziger,recreating,gabler,dunne,auster,offbeat,kirn,pakenham,chronicling,documentary,braindropping,imperfect,movie,bestselling,thumbsucker,tale,steig,vonnegut,naked,redhunter,labute,maslin,28days,preteen,prelutsky,naipaul,catrow,greenfingers,gendernauts,brownrigg,sentimentality,number9dream,shulman,revew,egielski,roddy,margo,powertown,leithauser,mirimax,skurnick,wurtzel,illuminata,gaitskill,writes,memoir,woodrell,9to5,harperflamingo,moncuse,schulian,franzen,lethem,semiautobiographical,atheneum,fantastical,fancher,film,books,chabon,cavedweller,desowitz,borrowers,isherwood,bookworm,ozick,stabiner,knopf,martel,surviving,thriller,entwined,kotlowitz,conversations,dogma,dierbeck,dicamillo,humanite,mitgang,greenfield,docudrama,honeymooner,bruculinu,chbosky,rfk,novellum,slamnation,pinup,scieszka,conceiving,fante,genzingler,numeroff,feirstein,strongin,canemaker,dvds,stepheson,brantley,geisha,erdrich,stanly,gleitzman,unpage,suspense,koontz,cinefantastique,kidsbooks,weschler,undertow,mustique,genzlinger,poppin,manohla,twentyfourseven,deconstruct	In that book, Hochschild explored the dilemmas faced by two-career marriages, in which, she found, women still shouldered the bulk of the child care and housework.
book.n.25	book	n	171,175	book%1:10:00::/4	5	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	script,writing,write,essay,poem,read,coben,novel,blurb,screenplay,publishable,hiaasen,incidentally,mankoff,tome,reader,menaker,bissinger,fanzine,foer,sketch,proust,writer,franzen,artnew,sepinwall,anecdote,fanfiction,sebold,kerouac,puzo,lecarre,penzler,fforde,movie,nasaw,njnjkn,facinelli,lescroart,acrostic,dailycandy,scieszka,beaufoy,gaitskill,winegardner,bintley,reading,nigella,guidebook,doubletake,merullo,sedaris,postscript,dailycandy,letter,learnin,scrapbook,trillin,innocently,dailycandy,reread,manuscript,menand,reread,mekas,epitaph,netfuture,romanek,invocal,shonda,tosches,psychopharmacology,artnew,bruccoli,bruccoli,voraciously,afterword,penzler,cookbook,dickens,chabon,kloves,kooser,mankell,weblog,zeldman,revelation,timewaster,doctorow,lipsitz,wodehouse,mnookin,chast,topic,hemingway,gussow,dudman,magazine,bellow,diary,gidget,anthology,hemmingway,desplechin,sepinwall,gaiman,lathbury,hapworth,nasaw,glaudini,zzap,hornswoggle,endpaper,wwn,klosterman,reminiscence,gawker,divinyls,cuaron,ador,blog,film,wonkette,lecarre,wertmuller,rogen,facinelli,updike,goodtwin,salinger,malkoff,picoult,stotik,gilb,christis,critique,narrating,stine,piece,iknow,plasticize,selick,prasso,hillerman,junger,amenabar,fanfic,bachardy,byrn,story,interviewee,memoir,cohodas,bintley,bonstetten,belaski,dolnick,munchausen,doubletake,journale,misapprehension,assignment,editorialize,pyron,reichs,donleavy,invocal,oversimplify,scribbling,quills,snarky,autobiographical,celie,netribution,mishna,plagiarize,sophocle,mueck,timewaster,divinyls,tetro,inkheart,fantabulous,rayearth,mignola,natiello,fangirl,qoute,yuzuik,stuever,tabucchi,zevin,storyboarding,prissy,kostova,randl,ziba,plumly,jpod,scorcese	The result was what you'd expect: The first wave of publicity was either credulous or angry, but short on evidence, because nobody had had time to digest and evaluate the book carefully.
book.n.26	book	n	85,89	book%1:10:00::/4	1	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	essay,poem,authoritative,publication,volume,anthology,unpublished,novel,biography,reprint,monograph,voluminous,essays,novella,novellum,prose,narrative,travelogue,writing,treatise,chapbook,preface,feuilleton,speculative,seminal,satiric,nonfiction,published,collection,multivolume,responsa,translation,scholarly,chapter,satire,trilogy,commentary,bestselling,periodical,writings,humorous,text,sermon,anthologize,satirical,criticism,booklet,pamphlet,definitive,compendium,subtitle,reprinted,poetry,miscellany,introductory,publish,bestsell,anecdote,verse,elucidate,illustrated,novelette,writings,genesis,scholarly,hagiographic,anthologized,autobiography,proverb,afterword,alchemical,polemical,illustrate,blurb,marginalia,acclaimed,aphorism,print,autobiographical,poetical,treatise,lovecraft,anthologise,anthologised,entitle,document,didactic,occult,memoir,foreword,auden,tract,doogen,metrical,memoirs,illustrating,serialized,debunking,uncollected,tome,influential,fiction,annotation,write,synopsis,copiously,poetic,chronicle,poetical,exhaustive,republication,authorized,prolifically,biographical,tolkien,biblical,compiler,autobiography,lengthy,novel,literature,epistolary,collect,posthumously,saying,reportage,metafictional,quotation,compiling,epigram,subsequent,serialised,folio,compilation,sonnet,tale,metafiction,magisterial,authorship,written,apocryphal,uncompleted,pamphlet,comic,genre,abridgement,manuscript,nachlass,devotional,plutarch,handwriting,erotic,fanzine,canonical,novels,webcomic,unillustrated,discuss,expound,prologue,aphorism,discourse,author,anthology,bestiary,classic,republish,tagebuch,variorum,extensively,principia,calvino,annotate,authorship,epigraph,mrj,rereading,fable,versification,pirotta,serialisation,nonfictional,llorns,interestingly,pseudonymous,pseudonymously,reminiscence,textbook,discworld,pentateuch,kierkegaard,cheiro,coleridge,prefatory,author,doctorow,diary,expositor,anonymously,woodcut	. It's called "fair use," and is comparable to the quotation of a short passage of a book in a review.
book.n.27	book	n	89,93	book%1:10:00::/4	1	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	essay,poem,authoritative,publication,volume,anthology,unpublished,novel,biography,reprint,monograph,voluminous,essays,novella,novellum,prose,narrative,travelogue,writing,treatise,chapbook,preface,feuilleton,speculative,seminal,satiric,nonfiction,published,collection,multivolume,responsa,translation,scholarly,chapter,satire,trilogy,commentary,bestselling,periodical,writings,humorous,text,sermon,anthologize,satirical,criticism,booklet,pamphlet,definitive,compendium,subtitle,reprinted,poetry,miscellany,introductory,publish,bestsell,anecdote,verse,elucidate,illustrated,novelette,writings,genesis,scholarly,hagiographic,anthologized,autobiography,proverb,afterword,alchemical,polemical,illustrate,blurb,marginalia,acclaimed,aphorism,print,autobiographical,poetical,treatise,lovecraft,anthologise,anthologised,entitle,document,didactic,occult,memoir,foreword,auden,tract,doogen,metrical,memoirs,illustrating,serialized,debunking,uncollected,tome,influential,fiction,annotation,write,synopsis,copiously,poetic,chronicle,poetical,exhaustive,republication,authorized,prolifically,biographical,tolkien,biblical,compiler,autobiography,lengthy,novel,literature,epistolary,collect,posthumously,saying,reportage,metafictional,quotation,compiling,epigram,subsequent,serialised,folio,compilation,sonnet,tale,metafiction,magisterial,authorship,written,apocryphal,uncompleted,pamphlet,comic,genre,abridgement,manuscript,nachlass,devotional,plutarch,handwriting,erotic,fanzine,canonical,novels,webcomic,unillustrated,discuss,expound,prologue,aphorism,discourse,author,anthology,bestiary,classic,republish,tagebuch,variorum,extensively,principia,calvino,annotate,authorship,epigraph,mrj,rereading,fable,versification,pirotta,serialisation,nonfictional,llorns,interestingly,pseudonymous,pseudonymously,reminiscence,textbook,discworld,pentateuch,kierkegaard,cheiro,coleridge,prefatory,author,doctorow,diary,expositor,anonymously,woodcut	Author J. Randy Taraborrelli has been somewhat cagey, but early reports suggest that the book will be full of salacious details about Frank's seven-year affair with Monroe, other extracurricular activities, and an aborted Mob hit on him.
book.n.28	book	n	54,58	book%1:10:00::/4	2	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	lecarre,engrossing,bestsell,review,janet,icebound,undated,novel,scribner,desade,reivew,shreve,coville,storybook,revisionist,quirky,updike,dolnick,malsin,serendipity,mumford,millhauser,cinderella,freedomland,eder,stories,frailty,beastly,masterful,remembered,evanovich,lives,eugenide,chabannes,lovece,shutterbabe,catsoulis,freaks,satiric,mystery,klavan,koryta,sanello,brockovitch,raban,bedazzled,byatt,dreamer,motherhood,rescuing,schine,ellison,antia,houdini,suburbans,slackjaw,curmudgeon,rechy,adapting,adventure,simpatico,ghostwritten,holden,harpercollins,enigma,blurb,autobiography,ghost,adapted,wry,demanski,merriwell,francine,captivator,thoughtful,novels,saskiad,acerbic,gornick,william,enthralling,pyper,blonde,stigmata,danziger,recreating,gabler,dunne,auster,offbeat,kirn,pakenham,chronicling,documentary,braindropping,imperfect,movie,bestselling,thumbsucker,tale,steig,vonnegut,naked,redhunter,labute,maslin,28days,preteen,prelutsky,naipaul,catrow,greenfingers,gendernauts,brownrigg,sentimentality,number9dream,shulman,revew,egielski,roddy,margo,powertown,leithauser,mirimax,skurnick,wurtzel,illuminata,gaitskill,writes,memoir,woodrell,9to5,harperflamingo,moncuse,schulian,franzen,lethem,semiautobiographical,atheneum,fantastical,fancher,film,books,chabon,cavedweller,desowitz,borrowers,isherwood,bookworm,ozick,stabiner,knopf,martel,surviving,thriller,entwined,kotlowitz,conversations,dogma,dierbeck,dicamillo,humanite,mitgang,greenfield,docudrama,honeymooner,bruculinu,chbosky,rfk,novellum,slamnation,pinup,scieszka,conceiving,fante,genzingler,numeroff,feirstein,strongin,canemaker,dvds,stepheson,brantley,geisha,erdrich,stanly,gleitzman,unpage,suspense,koontz,cinefantastique,kidsbooks,weschler,undertow,mustique,genzlinger,poppin,manohla,twentyfourseven,deconstruct	Rat-choice theorist Samuel Popkin writes (in his 1991 book, The Reasoning Voter ): "Everybody's business is nobody's business.
book.n.29	book	n	155,160	book%1:06:00::/4	4	paperback,paperback book,picture book,journal,product,paper-back book,volume,hardcover,sketch block,softback,sketch pad,production,album,sketchbook,folio,novel,order book,soft-cover book,notebook,book,hardback,soft-cover,softback book,coffee-table book	coupon,free,bookseller,brochure,bookshop,catalogue,flyer,discount,blackwells,browse,finder,unique,order,ordering,whsmith,voucher,postcard,provet,offers,eshop,photocopy,catalogues,peruse,instore,bookstore,ebooks,shop,customised,buy,rnib,sample,delivery,shopping,letterbox,tip,guides,brochures,newsagent,purchase,newsletter,freebie,retailer,customize,ezine,advert,leaflets,floorplan,shipping,cart,memberships,closeouts,superstore,securely,comprehesive,giveaway,newsagent,recommended,listing,promotional,ebook,ecoupon,borrow,gamesfrenzy,viewing,overstock,complimentary,deliveries,wrapping,freebies,availability,classified,guidebook,figleave,giveaways,shops,directory,voucher,thurles,accomodation,pricing,enewsletter,secondhand,webstore,ebook,online,paperchase,100s,subscriptions,freemans,bookmarks,giftware,can,poster,preowned,spartium,houseweb,artwork,handy,addall,disount,we,brochure,stockist,print,pack,souvenirs,webshop,gift,browse,binder,shopper,dropshipp,unbiased,guide,emailing,electricals,posters,website,calendars,get,laterooms,wrapit,personalise,auctions,vouchers,photocopying,exclusive,timewell,yours,dollshouses,soothingminds,quizmate,dropshipper,netlibrary,whsmith,discounts,9658,dropship,antiquarian,argos,booklet,banner,commision,promo,personalised,kleeneze,discounted,informational,online,stationery,listings,this,bridalwear,avaiable,recommede,ebag,authorhouse,enquire,bargain,zshop,hardcopy,fiche,madbid,bookings,testimonial,printed,ticketweb,read,unlimited,qpw,advertising,leaflet,videos,form,timewell,compare,settin,comet,webidz,slection,auction,essential,basket,hatchards,tips,favourite,websites,waterstones,customized,helpful,timewell,hint,ordering,onl,bookstall,showguide,browsing,stocklot,photobooks,stationer	Typical options were puzzles, picture-matching and picture-sequencing tasks, letter tracing, small construction blocks, containers with water for pouring, books, and crayons and other tools for drawing and writing.
book.n.30	book	n	66,70	book%1:10:02::/2,book%1:10:00::/4	5	schoolbook,reference,text,pharmacopeia,authority,prayerbook,scorecard,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,storybook,trade book,catalogue,book,formulary,pop-up,folder,curiosa,appointment calendar,reference book,booklet,songbook,catalog,won-lost record,brochure,bestiary,card,prayer book,review copy,catechism,record book,textbook,pamphlet,reference work,phrase book,leaflet,record,workbook,logbook,pop-up book,tome,fact,trade edition	script,writing,write,essay,poem,read,coben,novel,blurb,screenplay,publishable,hiaasen,incidentally,mankoff,tome,reader,menaker,bissinger,fanzine,foer,sketch,proust,writer,franzen,artnew,sepinwall,anecdote,fanfiction,sebold,kerouac,puzo,lecarre,penzler,fforde,movie,nasaw,njnjkn,facinelli,lescroart,acrostic,dailycandy,scieszka,beaufoy,gaitskill,winegardner,bintley,reading,nigella,guidebook,doubletake,merullo,sedaris,postscript,dailycandy,letter,learnin,scrapbook,trillin,innocently,dailycandy,reread,manuscript,menand,reread,mekas,epitaph,netfuture,romanek,invocal,shonda,tosches,psychopharmacology,artnew,bruccoli,bruccoli,voraciously,afterword,penzler,cookbook,dickens,chabon,kloves,kooser,mankell,weblog,zeldman,revelation,timewaster,doctorow,lipsitz,wodehouse,mnookin,chast,topic,hemingway,gussow,dudman,magazine,bellow,diary,gidget,anthology,hemmingway,desplechin,sepinwall,gaiman,lathbury,hapworth,nasaw,glaudini,zzap,hornswoggle,endpaper,wwn,klosterman,reminiscence,gawker,divinyls,cuaron,ador,blog,film,wonkette,lecarre,wertmuller,rogen,facinelli,updike,goodtwin,salinger,malkoff,picoult,stotik,gilb,christis,critique,narrating,stine,piece,iknow,plasticize,selick,prasso,hillerman,junger,amenabar,fanfic,bachardy,byrn,story,interviewee,memoir,cohodas,bintley,bonstetten,belaski,dolnick,munchausen,doubletake,journale,misapprehension,assignment,editorialize,pyron,reichs,donleavy,invocal,oversimplify,scribbling,quills,snarky,autobiographical,celie,netribution,mishna,plagiarize,sophocle,mueck,timewaster,divinyls,tetro,inkheart,fantabulous,rayearth,mignola,natiello,fangirl,qoute,yuzuik,stuever,tabucchi,zevin,storyboarding,prissy,kostova,randl,ziba,plumly,jpod,scorcese	In the meantime, it should be stated for the record that your own book on the history of the abortion wars is a marvel of substance and you should not necessarily be judged by the lowbrow online company you've been keeping all week.
book.n.31	book	n	31,35	book%1:10:00::/4	1	schoolbook,reference,text,pharmacopeia,authority,prayerbook,pamphlet,book of facts,playbook,appointment book,yearbook,publication,text edition,copybook,school text,trade book,catalogue,appointment calendar,pop-up,folder,curiosa,book,reference book,booklet,songbook,catalog,textbook,brochure,bestiary,prayer book,review copy,catechism,storybook,reference work,phrase book,leaflet,formulary,workbook,pop-up book,tome,trade edition	essay,poem,authoritative,publication,volume,anthology,unpublished,novel,biography,reprint,monograph,voluminous,essays,novella,novellum,prose,narrative,travelogue,writing,treatise,chapbook,preface,feuilleton,speculative,seminal,satiric,nonfiction,published,collection,multivolume,responsa,translation,scholarly,chapter,satire,trilogy,commentary,bestselling,periodical,writings,humorous,text,sermon,anthologize,satirical,criticism,booklet,pamphlet,definitive,compendium,subtitle,reprinted,poetry,miscellany,introductory,publish,bestsell,anecdote,verse,elucidate,illustrated,novelette,writings,genesis,scholarly,hagiographic,anthologized,autobiography,proverb,afterword,alchemical,polemical,illustrate,blurb,marginalia,acclaimed,aphorism,print,autobiographical,poetical,treatise,lovecraft,anthologise,anthologised,entitle,document,didactic,occult,memoir,foreword,auden,tract,doogen,metrical,memoirs,illustrating,serialized,debunking,uncollected,tome,influential,fiction,annotation,write,synopsis,copiously,poetic,chronicle,poetical,exhaustive,republication,authorized,prolifically,biographical,tolkien,biblical,compiler,autobiography,lengthy,novel,literature,epistolary,collect,posthumously,saying,reportage,metafictional,quotation,compiling,epigram,subsequent,serialised,folio,compilation,sonnet,tale,metafiction,magisterial,authorship,written,apocryphal,uncompleted,pamphlet,comic,genre,abridgement,manuscript,nachlass,devotional,plutarch,handwriting,erotic,fanzine,canonical,novels,webcomic,unillustrated,discuss,expound,prologue,aphorism,discourse,author,anthology,bestiary,classic,republish,tagebuch,variorum,extensively,principia,calvino,annotate,authorship,epigraph,mrj,rereading,fable,versification,pirotta,serialisation,nonfictional,llorns,interestingly,pseudonymous,pseudonymously,reminiscence,textbook,discworld,pentateuch,kierkegaard,cheiro,coleridge,prefatory,author,doctorow,diary,expositor,anonymously,woodcut	In a foreword to Duke's latest book, a 700-page autobiography judged by hate group watchers to be the most naked statement yet of the former KKK grand wizard's racist views, Whitney calls Duke a "seeker of truth," comparing him to Enlightenment philosopher Voltaire and declaring his vision of racially segregated societies to be based on "good science."
